occurrence_key,species,lat,lon,image_url,license,width,height,image_path
4512409470,Danaus plexippus,32.829853,-117.018609,https://inaturalist-open-data.s3.amazonaws.com/photos/346574239/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512409470_07607effc9.jpg
4512413846,Danaus plexippus,36.952789,-122.057154,https://inaturalist-open-data.s3.amazonaws.com/photos/346422795/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1458,2048,../data/images_licensed\4512413846_dd265d78a9.jpeg
4512415247,Danaus plexippus,29.437288,-98.274316,https://inaturalist-open-data.s3.amazonaws.com/photos/346269353/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1920,1440,../data/images_licensed\4512415247_6b4e0b47c2.jpeg
4512415247,Danaus plexippus,29.437288,-98.274316,https://inaturalist-open-data.s3.amazonaws.com/photos/346269369/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1920,1440,../data/images_licensed\4512415247_ba22cab110.jpeg
4512410358,Dione vanillae,26.127826,-80.362699,https://inaturalist-open-data.s3.amazonaws.com/photos/346475093/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2047,../data/images_licensed\4512410358_fa7a33ea0b.jpeg
4512416076,Danaus plexippus,37.791287,-122.191025,https://inaturalist-open-data.s3.amazonaws.com/photos/346235639/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1785,2048,../data/images_licensed\4512416076_ba109891e9.jpg
4512417910,Vanessa atalanta,37.861467,-122.265942,https://inaturalist-open-data.s3.amazonaws.com/photos/346458496/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,582,562,../data/images_licensed\4512417910_9f93f6caec.jpg
4512417723,Nymphalis antiopa,34.140786,-118.0577,https://inaturalist-open-data.s3.amazonaws.com/photos/346416340/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512417723_9fe4d3f04f.jpg
4512418626,Libytheana carinenta,26.127834,-97.951376,https://inaturalist-open-data.s3.amazonaws.com/photos/346444860/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1249,1251,../data/images_licensed\4512418626_92347a9540.jpg
4512416076,Danaus plexippus,37.791287,-122.191025,https://inaturalist-open-data.s3.amazonaws.com/photos/346235545/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1996,2048,../data/images_licensed\4512416076_3b88d07ca7.jpg
4512413329,Heliconius charithonia,25.672464,-80.155044,https://inaturalist-open-data.s3.amazonaws.com/photos/346317104/original.png,http://creativecommons.org/licenses/by-nc/4.0/,1071,685,../data/images_licensed\4512413329_7b0113ee15.png
4512419723,Vanessa atalanta,28.251203,-96.789018,https://inaturalist-open-data.s3.amazonaws.com/photos/346417253/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1019,679,../data/images_licensed\4512419723_b74d553194.jpeg
4512417810,Asterocampa leilia,26.179086,-98.386397,https://inaturalist-open-data.s3.amazonaws.com/photos/346423352/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4512417810_51f776aa03.jpeg
4512417723,Nymphalis antiopa,34.140786,-118.0577,https://inaturalist-open-data.s3.amazonaws.com/photos/346415962/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512417723_94058c8d14.jpg
4512419866,Vanessa virginiensis,30.255773,-88.119792,https://inaturalist-open-data.s3.amazonaws.com/photos/346451877/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1503,../data/images_licensed\4512419866_628a3f1bd2.jpg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429766/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,883,1256,../data/images_licensed\4512422559_8c1edd1b7e.jpeg
4512417723,Nymphalis antiopa,34.140786,-118.0577,https://inaturalist-open-data.s3.amazonaws.com/photos/346416109/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512417723_16ab99372d.jpg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429838/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1365,2048,../data/images_licensed\4512422559_2d883ba44e.jpeg
4512414067,Heliconius charithonia,26.128317,-80.362842,https://inaturalist-open-data.s3.amazonaws.com/photos/346474812/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4512414067_76a7eaa2fc.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429861/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1365,2048,../data/images_licensed\4512422559_df75601147.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429408/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1430,2048,../data/images_licensed\4512422559_1688a3dd56.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429729/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4512422559_413e213892.jpeg
4512418718,Danaus plexippus,29.743642,-95.23519,https://inaturalist-open-data.s3.amazonaws.com/photos/346467672/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512418718_9e96a94f85.jpg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429457/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1370,../data/images_licensed\4512422559_857fd6c54f.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429601/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1365,2048,../data/images_licensed\4512422559_e64b0eecc2.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429591/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4512422559_b9c90e6240.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429888/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1406,2048,../data/images_licensed\4512422559_e2430ca5f9.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429506/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4512422559_bc516693dc.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429760/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1324,../data/images_licensed\4512422559_75a7fdcb87.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429698/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4512422559_6035cefa6d.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429654/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1556,../data/images_licensed\4512422559_41699f09c2.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429789/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1366,../data/images_licensed\4512422559_5529a24222.jpeg
4512422785,Vanessa atalanta,37.070405,-122.118763,https://inaturalist-open-data.s3.amazonaws.com/photos/346475732/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1504,../data/images_licensed\4512422785_6ffa4aa128.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429728/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1331,../data/images_licensed\4512422559_af5985cfbd.jpeg
4512423245,Danaus plexippus,27.714715,-82.686645,https://inaturalist-open-data.s3.amazonaws.com/photos/346570955/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1369,../data/images_licensed\4512423245_a9360f4bd2.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429472/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1697,2048,../data/images_licensed\4512422559_62cfe26743.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429447/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4512422559_eeaa4398fb.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429907/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1459,../data/images_licensed\4512422559_73394fce2f.jpeg
4512424578,Danaus gilippus,33.706647,-112.031564,https://inaturalist-open-data.s3.amazonaws.com/photos/346238760/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1548,1886,../data/images_licensed\4512424578_8e278ca5f2.jpg
4512413329,Heliconius charithonia,25.672464,-80.155044,https://inaturalist-open-data.s3.amazonaws.com/photos/346317130/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1536,../data/images_licensed\4512413329_8f497af614.jpeg
4512422559,Danaus plexippus,36.953205,-122.056179,https://inaturalist-open-data.s3.amazonaws.com/photos/346429822/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1364,../data/images_licensed\4512422559_f98b9834f0.jpeg
4512404735,Anartia jatrophae,25.975872,-80.346883,https://inaturalist-open-data.s3.amazonaws.com/photos/346405699/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1542,2048,../data/images_licensed\4512404735_01d71c9469.jpeg
4512425265,Vanessa atalanta,29.764947,-95.452164,https://inaturalist-open-data.s3.amazonaws.com/photos/346391899/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512425265_e2387d05da.jpeg
4512426343,Dione vanillae,33.782203,-118.343728,https://inaturalist-open-data.s3.amazonaws.com/photos/346308629/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1609,1336,../data/images_licensed\4512426343_c8a811c53e.jpg
4512424753,Vanessa atalanta,37.576208,-121.969945,https://inaturalist-open-data.s3.amazonaws.com/photos/346279331/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1227,1227,../data/images_licensed\4512424753_dabae38b86.jpeg
4512426591,Phyciodes vesta,28.656678,-97.387987,https://inaturalist-open-data.s3.amazonaws.com/photos/346359619/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1079,1439,../data/images_licensed\4512426591_7928417503.jpeg
4512428567,Limenitis archippus,25.854314,-81.007075,https://inaturalist-open-data.s3.amazonaws.com/photos/346593887/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1060,1201,../data/images_licensed\4512428567_6199dbd4f3.jpeg
4512424753,Vanessa atalanta,37.576208,-121.969945,https://inaturalist-open-data.s3.amazonaws.com/photos/346279275/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2030,2048,../data/images_licensed\4512424753_bc5601bace.jpeg
4512429460,Eunica tatila,24.911622,-80.644908,https://inaturalist-open-data.s3.amazonaws.com/photos/346556559/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1195,1026,../data/images_licensed\4512429460_6bb4970010.jpeg
4512427000,Myscelia ethusa,25.996405,-97.566658,https://inaturalist-open-data.s3.amazonaws.com/photos/346448562/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512427000_855597b298.jpg
4512431285,Marpesia petreus,25.854314,-81.007075,https://inaturalist-open-data.s3.amazonaws.com/photos/346594749/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1063,990,../data/images_licensed\4512431285_ae37deff7e.jpeg
4512426868,Nymphalis antiopa,32.738113,-117.061692,https://inaturalist-open-data.s3.amazonaws.com/photos/346419937/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512426868_e022aa0ba6.jpg
4512427720,Vanessa atalanta,26.082347,-98.135512,https://inaturalist-open-data.s3.amazonaws.com/photos/346562074/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1536,../data/images_licensed\4512427720_34d21a5596.jpeg
4512435259,Danaus plexippus,34.444312,-119.804712,https://inaturalist-open-data.s3.amazonaws.com/photos/346539250/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1152,2048,../data/images_licensed\4512435259_9b61a5888b.jpg
4512435751,Junonia lavinia,24.742409,-80.994904,https://inaturalist-open-data.s3.amazonaws.com/photos/346573366/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,565,550,../data/images_licensed\4512435751_28e3072165.jpeg
4512428494,Nymphalis antiopa,34.152492,-118.78437,https://inaturalist-open-data.s3.amazonaws.com/photos/346579150/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512428494_2b695f20f8.jpg
4512424753,Vanessa atalanta,37.576208,-121.969945,https://inaturalist-open-data.s3.amazonaws.com/photos/346279310/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1536,../data/images_licensed\4512424753_5777332a59.jpeg
4512434445,Dione vanillae,25.862689,-81.099342,https://inaturalist-open-data.s3.amazonaws.com/photos/346367425/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512434445_50a831e0e4.jpg
4512439874,Libytheana carinenta,26.580709,-99.134475,https://inaturalist-open-data.s3.amazonaws.com/photos/346402708/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1270,953,../data/images_licensed\4512439874_a30a49244a.jpeg
4512430674,Danaus plexippus,27.328033,-82.433655,https://inaturalist-open-data.s3.amazonaws.com/photos/346471401/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1754,1893,../data/images_licensed\4512430674_77d73b7cf4.jpg
4512435259,Danaus plexippus,34.444312,-119.804712,https://inaturalist-open-data.s3.amazonaws.com/photos/346539239/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1152,2048,../data/images_licensed\4512435259_b24b0b1c4b.jpg
4512440063,Vanessa virginiensis,34.26353,-119.163361,https://inaturalist-open-data.s3.amazonaws.com/photos/346439285/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1704,1265,../data/images_licensed\4512440063_bcac6f35eb.jpg
4512426591,Phyciodes vesta,28.656678,-97.387987,https://inaturalist-open-data.s3.amazonaws.com/photos/346359613/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1228,1624,../data/images_licensed\4512426591_1e841e4691.jpeg
4512440063,Vanessa virginiensis,34.26353,-119.163361,https://inaturalist-open-data.s3.amazonaws.com/photos/346439298/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1704,1265,../data/images_licensed\4512440063_fd8cce399f.jpg
4512440931,Danaus plexippus,33.595655,-111.994453,https://inaturalist-open-data.s3.amazonaws.com/photos/346413566/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512440931_e9a8b450cb.jpg
4512444953,Euptoieta claudia,30.46527,-97.602408,https://inaturalist-open-data.s3.amazonaws.com/photos/346536664/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,992,768,../data/images_licensed\4512444953_af72a0531e.jpeg
4512440083,Danaus plexippus,36.62637,-121.930288,https://inaturalist-open-data.s3.amazonaws.com/photos/346445747/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512440083_5927498145.jpg
4512435259,Danaus plexippus,34.444312,-119.804712,https://inaturalist-open-data.s3.amazonaws.com/photos/346539264/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512435259_f755393b17.jpg
4512445130,Dione vanillae,32.723092,-117.121278,https://inaturalist-open-data.s3.amazonaws.com/photos/346573788/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1791,1791,../data/images_licensed\4512445130_4fe19ae9f8.jpg
4512439528,Danaus plexippus,21.293887,-157.819184,https://inaturalist-open-data.s3.amazonaws.com/photos/346330070/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512439528_9db2757ea1.jpeg
4512440083,Danaus plexippus,36.62637,-121.930288,https://inaturalist-open-data.s3.amazonaws.com/photos/346445878/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512440083_d5b9c50938.jpg
4512444500,Danaus plexippus,21.282913,-157.80619,https://inaturalist-open-data.s3.amazonaws.com/photos/346438145/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1423,1067,../data/images_licensed\4512444500_4c194e2ff6.jpeg
4512439528,Danaus plexippus,21.293887,-157.819184,https://inaturalist-open-data.s3.amazonaws.com/photos/346330031/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512439528_1b46406089.jpeg
4516147544,Danaus plexippus,35.352551,-120.835844,https://inaturalist-open-data.s3.amazonaws.com/photos/347391252/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4516147544_3bb09d4ae8.jpeg
4512440083,Danaus plexippus,36.62637,-121.930288,https://inaturalist-open-data.s3.amazonaws.com/photos/346445822/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512440083_c7c028ea2b.jpg
4516147544,Danaus plexippus,35.352551,-120.835844,https://inaturalist-open-data.s3.amazonaws.com/photos/347391298/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4516147544_4124395902.jpeg
4512446726,Dione vanillae,26.286391,-80.226337,https://inaturalist-open-data.s3.amazonaws.com/photos/346581846/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4512446726_b1cecc4892.jpg
4516187368,Dione vanillae,37.863065,-122.265673,https://inaturalist-open-data.s3.amazonaws.com/photos/347349213/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516187368_0aaf3185f9.jpg
4512432531,Junonia neildi,24.91149,-80.645568,https://inaturalist-open-data.s3.amazonaws.com/photos/346561480/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,526,568,../data/images_licensed\4512432531_c72681bb13.jpeg
4516147544,Danaus plexippus,35.352551,-120.835844,https://inaturalist-open-data.s3.amazonaws.com/photos/347391305/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4516147544_4b9a2ea9e2.jpeg
4512426591,Phyciodes vesta,28.656678,-97.387987,https://inaturalist-open-data.s3.amazonaws.com/photos/346359623/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,649,925,../data/images_licensed\4512426591_7d4429cb68.jpeg
4516161645,Vanessa annabella,37.195759,-122.325149,https://inaturalist-open-data.s3.amazonaws.com/photos/347430075/original.jpeg,http://creativecommons.org/licenses/by/4.0/,2048,1536,../data/images_licensed\4516161645_761349ed10.jpeg
4512441225,Dryas iulia,26.128245,-80.362431,https://inaturalist-open-data.s3.amazonaws.com/photos/346475223/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,2048,../data/images_licensed\4512441225_ad6c9c71a4.jpeg
4516187368,Dione vanillae,37.863065,-122.265673,https://inaturalist-open-data.s3.amazonaws.com/photos/347349186/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516187368_60e74e0858.jpg
4516187599,Dione vanillae,34.405621,-119.695932,https://inaturalist-open-data.s3.amazonaws.com/photos/347392504/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516187599_f58231a8f2.jpg
4516161645,Vanessa annabella,37.195759,-122.325149,https://inaturalist-open-data.s3.amazonaws.com/photos/347430003/original.jpeg,http://creativecommons.org/licenses/by/4.0/,2048,1536,../data/images_licensed\4516161645_0f90539978.jpeg
4516147544,Danaus plexippus,35.352551,-120.835844,https://inaturalist-open-data.s3.amazonaws.com/photos/347391262/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4516147544_d17c9aacfc.jpeg
4516188160,Danaus plexippus,28.682037,-81.322704,https://inaturalist-open-data.s3.amazonaws.com/photos/347503005/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516188160_43a3a202ff.jpg
4516188160,Danaus plexippus,28.682037,-81.322704,https://inaturalist-open-data.s3.amazonaws.com/photos/347503190/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516188160_0b5cbdcd84.jpg
4516147544,Danaus plexippus,35.352551,-120.835844,https://inaturalist-open-data.s3.amazonaws.com/photos/347391268/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4516147544_298f98f49f.jpeg
4516187368,Dione vanillae,37.863065,-122.265673,https://inaturalist-open-data.s3.amazonaws.com/photos/347349203/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516187368_6a411ffcf0.jpg
4516188160,Danaus plexippus,28.682037,-81.322704,https://inaturalist-open-data.s3.amazonaws.com/photos/347503080/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516188160_6edb75bd60.jpg
4516187599,Dione vanillae,34.405621,-119.695932,https://inaturalist-open-data.s3.amazonaws.com/photos/347392531/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516187599_0fa9fcf7aa.jpg
4516188160,Danaus plexippus,28.682037,-81.322704,https://inaturalist-open-data.s3.amazonaws.com/photos/347503120/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516188160_7c2e4a8cba.jpg
4516189874,Dione vanillae,37.216333,-121.804951,https://inaturalist-open-data.s3.amazonaws.com/photos/347440197/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,768,1024,../data/images_licensed\4516189874_b41da0dab3.jpeg
4516188160,Danaus plexippus,28.682037,-81.322704,https://inaturalist-open-data.s3.amazonaws.com/photos/347503043/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516188160_6a54d0f7f3.jpg
4516189874,Dione vanillae,37.216333,-121.804951,https://inaturalist-open-data.s3.amazonaws.com/photos/347440196/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1024,768,../data/images_licensed\4516189874_d1f3f1031f.jpeg
4516189874,Dione vanillae,37.216333,-121.804951,https://inaturalist-open-data.s3.amazonaws.com/photos/347440204/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,768,1024,../data/images_licensed\4516189874_5a69419cdd.jpeg
4516189874,Dione vanillae,37.216333,-121.804951,https://inaturalist-open-data.s3.amazonaws.com/photos/347440198/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,768,1024,../data/images_licensed\4516189874_c848273c79.jpeg
4516192390,Danaus plexippus,37.87886,-122.264392,https://inaturalist-open-data.s3.amazonaws.com/photos/347561932/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516192390_43a383e72b.jpg
4516236542,Danaus plexippus,33.96938,-117.721542,https://inaturalist-open-data.s3.amazonaws.com/photos/347513315/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516236542_88434eae07.jpg
4516200153,Danaus plexippus,27.026222,-82.057343,https://inaturalist-open-data.s3.amazonaws.com/photos/347644622/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1512,2016,../data/images_licensed\4516200153_dfc6268919.jpg
4516195161,Danaus gilippus,28.599203,-81.196025,https://inaturalist-open-data.s3.amazonaws.com/photos/347720418/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1592,1592,../data/images_licensed\4516195161_16a6a0f9e1.jpeg
4516230126,Danaus plexippus,35.129772,-120.632592,https://inaturalist-open-data.s3.amazonaws.com/photos/347695735/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1365,../data/images_licensed\4516230126_16778a9e4a.jpeg
4516189598,Anartia jatrophae,26.062889,-80.233974,https://inaturalist-open-data.s3.amazonaws.com/photos/347390045/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1541,../data/images_licensed\4516189598_26a499bda4.jpeg
4516241701,Danaus plexippus,21.885386,-159.492757,https://inaturalist-open-data.s3.amazonaws.com/photos/347410260/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1536,../data/images_licensed\4516241701_d2dff2fa3b.jpg
4516201239,Phyciodes phaon,26.130396,-97.940947,https://inaturalist-open-data.s3.amazonaws.com/photos/347709366/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1153,../data/images_licensed\4516201239_37a8f2cb56.jpeg
4516241416,Heliconius charithonia,25.964723,-80.345546,https://inaturalist-open-data.s3.amazonaws.com/photos/347355224/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1542,2048,../data/images_licensed\4516241416_7edb0bae0b.jpeg
4516241701,Danaus plexippus,21.885386,-159.492757,https://inaturalist-open-data.s3.amazonaws.com/photos/347410241/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516241701_9d6b834147.jpg
4516241548,Vanessa cardui,30.48727,-90.87872,https://inaturalist-open-data.s3.amazonaws.com/photos/347380700/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1225,1225,../data/images_licensed\4516241548_f7896c8224.jpg
4516249055,Danaus plexippus,34.100737,-118.013491,https://inaturalist-open-data.s3.amazonaws.com/photos/347414677/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516249055_4fccebd139.jpeg
4516248946,Junonia neildi,24.565175,-81.674117,https://inaturalist-open-data.s3.amazonaws.com/photos/347396667/original.jpeg,http://creativecommons.org/licenses/by/4.0/,2048,1312,../data/images_licensed\4516248946_a425bc915d.jpeg
4516240107,Vanessa atalanta,37.801346,-122.244323,https://inaturalist-open-data.s3.amazonaws.com/photos/347522525/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516240107_2263cadc6d.jpg
4516228968,Vanessa atalanta,27.148206,-80.864258,https://inaturalist-open-data.s3.amazonaws.com/photos/347654092/original.jpeg,http://creativecommons.org/licenses/by/4.0/,1152,2048,../data/images_licensed\4516228968_4505ae32a2.jpeg
4516234307,Myscelia ethusa,25.996613,-97.569439,https://inaturalist-open-data.s3.amazonaws.com/photos/347522581/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,2048,1594,../data/images_licensed\4516234307_2488ffa75a.jpg
4516253769,Dione vanillae,26.15499,-97.985935,https://inaturalist-open-data.s3.amazonaws.com/photos/348891107/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1242,798,../data/images_licensed\4516253769_3f1be20abb.jpg
4516241548,Vanessa cardui,30.48727,-90.87872,https://inaturalist-open-data.s3.amazonaws.com/photos/347380717/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,1437,1437,../data/images_licensed\4516241548_22b9a6cc77.jpg
4516249055,Danaus plexippus,34.100737,-118.013491,https://inaturalist-open-data.s3.amazonaws.com/photos/347414678/original.jpeg,http://creativecommons.org/licenses/by-nc/4.0/,1536,2048,../data/images_licensed\4516249055_559e15325c.jpeg
